"","PlotID","season","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method","day","week"
"6774","411","B","S","T2","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",3,0
"6775","411","B","S","20",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6776","411","D","S","20","24196","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6777","411","A","S","30","100","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6778","411","D","S","30-T1",NA,"ANP","X",3,0
"6779","411","D","S","T2","163.9","WR","Crypto_OocystsPer100ml",3,0
"6780","411","C","S","T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"6781","411","A","S","60","300","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6782","411","C","S","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"6783","411","D","S","T2",NA,"ANP","asdf",3,0
"6784","411","A","S","T2","9.2","WR","CampylobacterCulturable_MPNPer100ml",3,0
"6785","411","C","S","T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6786","411","A","S","30","67.1","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6787","411","D","S","30",NA,"ANP","X",3,0
"6788","411","B","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6789","411","A","S","10","75.9","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6790","411","D","S","T2","201.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6791","411","B","S","30",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6792","411","B","S","T2","803","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6793","411","C","S","30-T2","60667","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6794","411","D","S","5",NA,"ANP","X",3,0
"6795","411","A","S","20","9230.4","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6796","411","C","S","15",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"6797","411","B","S","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6798","411","B","S","10",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6799","411","B","S","30","59.2","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6800","411","D","S","30-T2","420","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6801","411","D","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6802","411","D","S","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6803","411","D","S","10",NA,"ANP","X",3,0
"6804","411","B","S","30-T","176.4","BDL","Campylobacter_GUPer100ml",3,0
"6805","411","B","S","60","160","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6806","411","B","S","15","1300","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6807","411","C","S","5",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6808","411","D","S","30-T2","347.7","WR","Crypto_OocystsPer100ml",3,0
"6809","411","A","S","10","111990","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6810","411","B","S","5","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6811","411","D","S","5","81.5","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6812","411","C","S","60","13650","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6813","411","A","S","20","45.6","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6814","411","C","S","30-T2","15000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6815","411","B","S","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",3,0
"6816","411","D","S","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6817","411","C","S","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6818","411","D","S","30-T2","221.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6819","411","B","S","30-T","133","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6820","411","C","S","T1","29000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6821","411","C","S","30-T2","100","BDL","Giardia_CystsPer100ml",3,0
"6822","411","A","S","20","800","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6823","411","C","S","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"6824","411","D","S","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6825","411","B","S","20","237.2","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6826","411","C","S","15","33","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6827","411","C","S","T1","0","ND","EColiCulturableColilert_MPNPer100ML",3,0
"6828","411","B","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6829","411","C","S","30-T1","520","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6830","411","B","S","T1","310.6","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6831","411","C","S","5","550","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6832","411","B","S","30","160","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6833","411","C","S","10","229965","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6834","411","D","S","10","15550","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6835","411","A","S","15","260","WR","ClostridiumCulturable_mCP_CFUPer100ml",3,0
"6836","411","C","S","T2","109667","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6837","411","B","S","60","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6838","411","C","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6839","411","C","S","T2","603.567","WR","Crypto_OocystsPer100ml",3,0
"6840","411","B","S","5","68","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6841","411","D","S","T2","93","WR","EColi0157Culturable_MPNPer100ml",3,0
"6842","411","B","S","20","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6843","411","A","S","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"6844","411","D","S","15","237.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6845","411","C","S","T2","180","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6846","411","B","S","5","170","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6847","411","B","S","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"6848","411","B","S","T2","162","BDL","Campylobacter_GUPer100ml",3,0
"6849","411","C","S","10",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6850","411","D","S","T1",NA,"ANP","X",3,0
"6851","411","C","S","30-T2",NA,"ANP","Campylobacter_GUPer100ml",3,0
"6852","411","D","S","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6853","411","C","S","20","815","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6854","411","A","S","T2","230.4","BDL","Campylobacter_GUPer100ml",3,0
"6855","411","B","S","30-T","176.4","BDL","EColiSTX2_GUPer100ml",3,0
"6856","411","B","S","60","70.4","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6857","411","C","S","30","550","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6858","411","B","S","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"6859","411","C","S","T1",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6860","411","A","S","T1","6808.6","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6861","411","C","S","60",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6862","411","A","S","T2","139","WR","ClostridiumCulturable_mCP_CFUPer100ml",3,0
"6863","411","A","S","5","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6864","411","B","S","5",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6865","411","B","S","10","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6866","411","A","S","T2","3756","WR","SalmonellaQPCR_GUPer100ml",3,0
"6867","411","B","S","T2","162","BDL","EColiSTX2_GUPer100ml",3,0
"6868","411","B","S","10","110.2","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6869","411","D","S","T2",NA,"ANP","X",3,0
"6870","411","C","S","60","142620","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6871","411","C","S","30-T2","160","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6872","411","B","S","30-T","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6873","411","B","S","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6874","411","A","S","60","5657.5","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6875","411","D","S","30","7100","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6876","411","D","S","60",NA,"ANP","X",3,0
"6877","411","C","S","20",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6878","411","A","S","30","65860","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6879","411","C","S","15",NA,"ANP","Crypto_OocystsPer100ml",3,0
"6880","411","B","S","30-T","176.4","BDL","EColiSTX1_GUPer100ml",3,0
"6881","411","A","S","T2","230","BDL","Ecoli_eae_GUPer100ml",3,0
"6882","411","B","S","T2","162","BDL","EColiSTX1_GUPer100ml",3,0
"6883","411","D","S","30-T2",NA,"ANP","X",3,0
"6884","411","C","S","5","162690","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6885","411","A","S","T1","17.2","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6886","411","C","S","T2","1474.550898","WR","Giardia_CystsPer100ml",3,0
"6887","411","D","S","20","11500","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6888","411","B","S","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6889","411","C","S","T2",NA,"ANP","Campylobacter_GUPer100ml",3,0
"6890","411","A","S","10","600","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6891","411","C","S","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6892","411","D","S","60","5000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6893","411","B","S","20","235","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6894","411","C","S","30-T2","61","WR","Crypto_OocystsPer100ml",3,0
"6895","411","D","S","30-T2","210","WR","EColi0157Culturable_MPNPer100ml",3,0
"6896","411","C","S","T1","150985","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6897","411","D","S","30-T2","42222","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6898","411","D","S","30-T2",NA,"ANP","X",3,0
"6899","411","C","S","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"6900","411","C","S","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"6901","411","B","S","10","150","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"6902","411","C","S","30",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6903","411","C","S","10","100","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6904","411","C","S","30","290900","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6905","411","A","S","T2","2","BDL","Crypto_OocystsPer100ml",3,0
"6906","411","C","S","30-T1","245030","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6907","411","D","S","30-T1","12150","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6908","411","C","S","20","1287455","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6909","411","D","S","T1","8750","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6910","411","D","S","T2",NA,"ANP","X",3,0
"6911","411","D","S","T2",NA,"ANP","asdf",3,0
"6912","411","D","S","5","16100","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"6913","411","A","S","60","19.6","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6914","411","C","S","T2",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"6915","411","C","S","30-T1",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6916","411","C","S","15",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"6917","411","A","S","T2","230","BDL","EColiSTX1_GUPer100ml",3,0
"6918","411","D","S","T2","59778","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6919","411","A","S","5","26.4","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6920","411","C","S","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"6921","411","D","S","30-T2",NA,"ANP","asdf",3,0
"6922","412","C","C","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,0
"6923","412","C","C","15",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,0
"6924","412","C","C","30-T2",NA,"ANP","EColiSTX2_GUPer100ml",3,0
"6925","412","C","C","15",NA,"ANP","Giardia_CystsPer100ml",3,0
"6926","412","B","C","T2","0","WR","ClostridiumCulturable_CFUPer100ml",3,0
"6927","412","C","C","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,0
"6928","412","A","C","T2","17.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6929","412","C","C","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"6930","412","D","C","5","2419600","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6931","412","D","C","30-T2",NA,"ANP","asdf",3,0
"6932","412","D","C","5","1076.666667","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6933","412","B","C","30-T","30","WR","ClostridiumCulturable_CFUPer100ml",3,0
"6934","412","B","C","60","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6935","412","C","C","15",NA,"ANP","EColiSTX2_GUPer100ml",3,0
"6936","412","D","C","30-T1","648800","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6937","412","A","C","15","5.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6938","412","B","C","T2","160","WR","Giardia_CystsPer100ml",3,0
"6939","412","D","C","60","325500","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6940","412","C","C","30-T2","1100000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6941","412","B","C","T2","50807","WR","SalmonellaQPCR_GUPer100ml",3,0
"6942","412","D","C","30-T2","69.7","WR","Giardia_CystsPer100ml",3,0
"6943","412","B","C","15","0","WR","ClostridiumCulturable_CFUPer100ml",3,0
"6944","412","D","C","T2","547.3","WR","Giardia_CystsPer100ml",3,0
"6945","412","D","C","60","3605","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6946","412","B","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6947","412","D","C","T2",NA,"ANP","asdf",3,0
"6948","412","D","C","20","613100","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6949","412","D","C","30","462815","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6950","412","C","C","30-T1","11435","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6951","412","D","C","20","3680","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6952","412","C","C","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6953","412","B","C","30","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6954","412","A","C","T2","61","BDL","EColiSTX2_GUPer100ml",3,0
"6955","412","B","C","30-T","1569","BQL","SalmonellaQPCR_GUPer100ml",3,0
"6956","412","D","C","T1","770100","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6957","412","C","C","T2",NA,"ANP","EColiSTX2_GUPer100ml",3,0
"6958","412","B","C","60",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6959","412","A","C","T2","915","WR","Giardia_CystsPer100ml",3,0
"6960","412","B","C","T2","760","WR","Crypto_OocystsPer100ml",3,0
"6961","412","D","C","30","2005","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6962","412","D","C","30-T1","4025","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6963","412","B","C","T2","1100","WR","CampylobactersppSimplatesCulturable_MPNPer100ml",3,0
"6964","412","D","C","10","4355","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6965","412","B","C","60","770100","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6966","412","C","C","30-T1",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6967","412","A","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6968","412","C","C","T2","290000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6969","412","B","C","T1",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6970","412","B","C","30",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6971","412","D","C","30-T2",NA,"ANP","asdf",3,0
"6972","412","C","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6973","412","C","C","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"6974","412","D","C","T1","2375","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6975","412","B","C","30-T","1240","WR","Crypto_OocystsPer100ml",3,0
"6976","412","B","C","T2","376.2","BDL","EColiSTX2_GUPer100ml",3,0
"6977","412","D","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"6978","412","C","C","20","3000","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6979","412","B","C","30","866400","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6980","412","B","C","20","1413600","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6981","412","B","C","10","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6982","412","B","C","T1","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6983","412","C","C","T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"6984","412","B","C","20",NA,"ANP","enterococciQPCR_GU100ML",3,0
"6985","412","D","C","30-T2","1015000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"6986","412","D","C","30",NA,"ANP","X",3,0
"6987","412","C","C","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"6988","412","A","C","T2","21","WR","CampylobacterCulturable_MPNPer100ml",3,0
"6989","412","D","C","10","2419600","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"6990","412","D","C","15","52.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"6991","412","B","C","T1","1119900","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6992","412","D","C","T2","1100","TNTC","EColi0157Culturable_MPNPer100ml",3,0
"6993","412","C","C","30","13500","WR","EColiCulturableColilert_MPNPer100ML",3,0
"6994","412","B","C","20","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"6995","412","B","C","30-T","7085","BQL","Ecoli_eae_GUPer100ml",3,0
"6996","412","B","C","T2","67115","WR","Ecoli_eae_GUPer100ml",3,0
"6997","412","C","C","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"6998","412","C","C","15",NA,"ANP","CampylobacterCulturable_MPNPer100ml",3,0
"6999","412","D","C","5",NA,"ANP","X",3,0
"7000","412","B","C","30-T","0","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7001","412","B","C","T2","70","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7002","412","C","C","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"7003","412","A","C","T2","61","BDL","Ecoli_eae_GUPer100ml",3,0
"7004","412","B","C","30-T","261.4320833","BDL","EColiSTX2_GUPer100ml",3,0
"7005","412","B","C","30-T","9933333.333","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7006","412","D","C","T2","6.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7007","412","C","C","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",3,0
"7008","412","C","C","60",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7009","412","C","C","30-T2","12566667","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7010","412","B","C","10",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7011","412","D","C","30-T1",NA,"ANP","X",3,0
"7012","412","D","C","30-T2","11261111","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7013","412","D","C","30-T2",NA,"ANP","X",3,0
"7014","412","D","C","T2",NA,"ANP","X",3,0
"7015","412","D","C","T2","925000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"7016","412","B","C","30-T","520","WR","Giardia_CystsPer100ml",3,0
"7017","412","C","C","30-T2","75","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7018","412","D","C","T1","110000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7019","412","C","C","10","4100","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7020","412","C","C","15","0","ANP","EColi0157Culturable_MPNPer100ml",3,0
"7021","412","B","C","5","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7022","412","C","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"7023","412","D","C","60",NA,"ANP","X",3,0
"7024","412","B","C","5",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7025","412","D","C","T2","228000","WR","Crypto_OocystsPer100ml",3,0
"7026","412","B","C","15","387","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7027","412","A","C","T2","5","BDL","Crypto_OocystsPer100ml",3,0
"7028","412","D","C","T2",NA,"ANP","asdf",3,0
"7029","412","A","C","30","29000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7030","412","D","C","30-T2","1100","TNTC","EColi0157Culturable_MPNPer100ml",3,0
"7031","412","A","C","60","25000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7032","412","D","C","30-T2","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7033","412","B","C","T2","376.2","BDL","Campylobacter_GUPer100ml",3,0
"7034","412","B","C","20","203000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7035","412","C","C","T2","48033333","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7036","412","A","C","20","29000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7037","412","C","C","30","67000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7038","412","A","C","T2","61","BDL","EColiSTX1_GUPer100ml",3,0
"7039","412","C","C","20","36000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7040","412","C","C","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"7041","412","C","C","T1","11000","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7042","412","C","C","30-T1","264885","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7043","412","B","C","T2","8333333.333","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7044","412","A","C","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"7045","412","A","C","20","3742.1","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7046","412","D","C","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"7047","412","B","C","10","1553100","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7048","412","B","C","30","161000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7049","412","A","C","10","860","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7050","412","D","C","T1",NA,"ANP","X",3,0
"7051","412","B","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"7052","412","C","C","T1",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7053","412","D","C","30-T2","162000","WR","Crypto_OocystsPer100ml",3,0
"7054","412","C","C","30-T1","45000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7055","412","C","C","15",NA,"ANP","Ecoli_eae_GUPer100ml",3,0
"7056","412","C","C","10",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7057","412","B","C","30-T","300","WR","CampylobactersppSimplatesCulturable_MPNPer100ml",3,0
"7058","412","C","C","15","53","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7059","412","C","C","T2","180","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,0
"7060","412","A","C","30","4393.7","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7061","412","B","C","10","303000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7062","412","B","C","60","104000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7063","412","D","C","T2",NA,"ANP","X",3,0
"7064","412","B","C","T2","1100","TNTC","CampylobacterCulturable_MPNPer100ml",3,0
"7065","412","C","C","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"7066","412","C","C","10","23000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7067","412","C","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,0
"7068","412","C","C","60","15600","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7069","412","B","C","T2","376.2","BDL","EColiSTX1_GUPer100ml",3,0
"7070","412","C","C","T2",NA,"ANP","Campylobacter_GUPer100ml",3,0
"7071","412","D","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"7072","412","B","C","T2","110","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"7073","412","A","C","T2","132.0084","BQL","Campylobacter_GUPer100ml",3,0
"7074","412","B","C","5","2419600","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7075","412","C","C","30",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7076","412","B","C","5","225000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7077","412","C","C","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,0
"7078","412","C","C","T2","1125.827815","WR","Giardia_CystsPer100ml",3,0
"7079","412","C","C","T2","584.615","WR","Crypto_OocystsPer100ml",3,0
"7080","412","D","C","30-T2",NA,"ANP","X",3,0
"7081","412","A","C","20","2880","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7082","412","B","C","T1","123000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7083","412","D","C","5","46000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7084","412","A","C","5","40000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7085","412","C","C","T1","132970","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7086","412","D","C","30-T1","71000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7087","412","D","C","T2",NA,"ANP","asdf",3,0
"7088","412","C","C","5","27000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7089","412","B","C","30-T","116.1","BDL","Campylobacter_GUPer100ml",3,0
"7090","412","C","C","T1","85000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7091","412","D","C","20",NA,"ANP","X",3,0
"7092","412","B","C","30-T","116.1","BDL","EColiSTX1_GUPer100ml",3,0
"7093","412","A","C","T1","661","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7094","412","C","C","5","1000","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7095","412","C","C","30","123115","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7096","412","A","C","10","25000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7097","412","D","C","60","61500","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7098","412","A","C","10","4017.6","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7099","412","C","C","30-T2","142.8571429","WR","Giardia_CystsPer100ml",3,0
"7100","412","D","C","30-T2",NA,"ANP","asdf",3,0
