"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"2494","407","B","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,1
"2495","407","A","X","10",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2496","407","A","X","15",1.7,"1.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2497","407","A","X","20",18700,"18700","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2498","407","C","X","60",6000,"6000","TNTC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2499","407","A","X","60",9200,"9200","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2500","407","C","X","60",12000,"12000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2501","407","A","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,1
"2502","407","C","X","30",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2503","407","C","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,1
"2504","407","D","X","30",2.2,"2.2","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,1
"2505","407","B","X","10",1130,"1130","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2506","407","D","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2507","407","D","X","20",4850,"4850","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2508","407","D","X","30",3000,"3000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2509","407","C","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2510","407","D","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2511","407","A","X","30",16100,"16100","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2512","407","D","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2513","407","D","X","60",1.1,"1.1","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,1
"2514","407","D","X","30",2.2,"2.2","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,1
"2515","407","C","X","30",5000,"5000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2516","407","C","X","5",1,"1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2517","407","A","X","60",2,"1","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,1
"2518","407","D","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2519","407","B","X","60",240,"240","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2520","407","B","X","30",230,"230","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2521","407","A","X","5",12750,"12750","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2522","407","A","X","10",12050,"12050","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2523","407","C","X","20",5000,"5000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2524","407","D","X","30",7.67,"7.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2525","407","C","X","30",5900,"5900","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2526","407","A","X","5",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2527","407","B","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2528","407","D","X","60",9.67,"9.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2529","407","C","X","20",1,"1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2530","407","D","X","60",7100,"7100","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2531","407","B","X","15",2,"2","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2532","407","A","X","60",2.4,"1.2","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,1
"2533","407","D","X","30",3,"3","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","1","EColi0157",3,1
"2534","407","B","X","60",0.05,"0.025","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",3,1
"2535","407","A","X","30",4,"4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2536","407","C","X","5",3700,"3700","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2537","407","A","X","30",0.41,"0.205","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2538","407","D","X","30",5200,"5200","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2539","407","C","X","30",1,"1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2540","407","C","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,1
"2541","407","C","X","10",5800,"5800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2542","407","C","X","10",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,1
"2543","407","D","X","60",7,"7","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","1","EColi0157",3,1
"2544","407","D","X","20",7.4,"7.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2545","407","C","X","60",4,"4","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,1
"2546","407","C","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2547","407","B","X","60",120,"120","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2548","407","D","X","5",4700,"4700","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2549","407","D","X","60",9500,"9500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2550","407","A","X","60",0.41,"0.205","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2551","407","D","X","30",6.7,"6.7","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2552","407","A","X","30",0.41,"0.205","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2553","407","A","X","30",2.4,"1.2","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,1
"2554","408","A","P","60",3845,"3845","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2555","408","C","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2556","408","D","P","15",12.67,"12.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2557","408","D","P","10",85.95555556,"85.95555556","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2558","408","B","P","5",13800,"13800","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2559","408","D","P","20",76.68888889,"76.68888889","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2560","408","B","P","30",26.4,"26.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2561","408","C","P","60",4100,"4100","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2562","408","B","P","60",56.3,"56.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2563","408","D","P","60",91.33,"91.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2564","408","B","P","10",32000,"32000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2565","408","A","P","60",475000,"475000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2566","408","D","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2567","408","D","P","30",145000,"145000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2568","408","C","P","60",29875,"29875","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2569","408","C","P","30",16735,"16735","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2570","408","A","P","5",11866.66667,"11866.66667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2571","408","B","P","60",7,"7","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",3,1
"2572","408","A","P","60",1660,"1660","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2573","408","A","P","15",17.3,"17.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2574","408","A","P","60",220,"110","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2575","408","B","P","30",9,"9","WR","SalmonellaCulturableWildType_MPNPer100ml","1","bacteriapathogens","culturable","0","Salmonella",3,1
"2576","408","B","P","20",81.5,"81.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2577","408","C","P","20",21735,"21735","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2578","408","C","P","30",12,"12","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2579","408","D","P","60",109000,"109000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2580","408","C","P","60",36,"36","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2581","408","C","P","10",14950,"14950","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2582","408","C","P","30",25940,"25940","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2583","408","B","P","60",40.2,"40.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2584","408","C","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2585","408","C","P","5",43000,"43000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2586","408","D","P","30",215000,"215000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2587","408","A","P","10",1305000,"1305000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2588","408","A","P","20",640000,"640000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2589","408","C","P","30",37600,"37600","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2590","408","C","P","60",60966.66667,"60966.66667","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2591","408","C","P","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2592","408","A","P","30",0.6,"0.3","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2593","408","B","P","5",207,"207","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2594","408","D","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2595","408","A","P","60",440000,"440000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2596","408","D","P","30",82.7,"82.7","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2597","408","C","P","5",9003.333333,"9003.333333","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2598","408","D","P","20",230000,"230000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2599","408","D","P","30",51.2,"51.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2600","408","B","P","10",66.1,"66.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2601","408","A","P","10",36690,"36690","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2602","408","A","P","20",8590,"8590","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2603","408","C","P","15",12,"12","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2604","408","B","P","30",9000,"9000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2605","408","D","P","60",120666.6667,"120666.6667","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2606","408","D","P","60",75.76666667,"75.76666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2607","408","B","P","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2608","408","D","P","5",86333.33333,"86333.33333","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2609","408","D","P","10",136000,"136000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2610","408","B","P","60",104000,"104000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2611","408","B","P","60",61000,"61000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2612","408","C","P","10",29000,"29000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2613","408","C","P","30",102500,"102500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2614","408","A","P","60",0.6,"0.3","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2615","408","D","P","60",75.76666667,"75.76666667","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2616","408","D","P","5",92.03333333,"92.03333333","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2617","408","A","P","60",9.3,"9.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2618","408","B","P","20",60000,"60000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2619","408","B","P","15",41,"41","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2620","408","C","P","20",81000,"81000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,1
"2621","408","B","P","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,1
"2622","408","C","P","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,1
"2623","408","A","P","30",5365,"5365","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2624","408","B","P","30",31,"31","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2625","408","A","P","30",26.7,"26.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2626","408","A","P","30",48,"48","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,1
"2627","408","B","P","60",16,"16","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,1
"2628","408","A","P","5",1100000,"1100000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2629","408","A","P","30",725000,"725000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,1
"2630","408","C","P","60",32815,"32815","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,1
"2631","409","B","C","30",0.123,"0.123","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,2
"2632","409","C","C","60",17900,"17900","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2633","409","B","C","10",740,"740","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2634","409","C","C","30",0.53,"0.53","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2635","409","A","C","20",140000,"140000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2636","409","C","C","60",0.13,"0.13","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2637","409","A","C","60",250000,"250000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2638","409","D","C","60",0.13,"0.13","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2639","409","D","C","60",221.9,"221.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2640","409","C","C","30",700.3,"700.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2641","409","D","C","10",41500,"41500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2642","409","D","C","60",282.4,"282.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2643","409","A","C","10",140000,"140000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2644","409","D","C","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2645","409","A","C","30",330000,"330000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2646","409","B","C","60",0.033,"0.0165","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",3,2
"2647","409","B","C","20",820,"820","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2648","409","A","C","30",0.96,"0.96","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2649","409","C","C","60",6.2,"6.2","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","0","EColi0157",3,2
"2650","409","C","C","60",422.35,"422.35","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2651","409","D","C","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2652","409","C","C","5",651.9,"651.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2653","409","D","C","30",163.5,"163.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2654","409","B","C","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2655","409","A","C","30",9000,"9000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2656","409","A","C","5",250000,"250000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2657","409","C","C","30",23000,"23000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2658","409","A","C","60",3510,"3510","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2659","409","A","C","60",6310,"6310","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2660","409","A","C","5",8410,"8410","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2661","409","C","C","30",6.2,"6.2","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","0","EColi0157",3,2
"2662","409","C","C","20",758.7,"758.7","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2663","409","D","C","60",22000,"22000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2664","409","D","C","10",62.5,"62.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2665","409","C","C","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2666","409","B","C","30",0.03077,"0.015385","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,2
"2667","409","A","C","60",2,"1","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2668","409","C","C","15",0.4,"0.4","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2669","409","C","C","20",24000,"24000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2670","409","A","C","60",0.64,"0.64","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,2
"2671","409","C","C","5",22400,"22400","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2672","409","B","C","60",7467000,"7467000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2673","409","A","C","60",190000,"190000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2674","409","C","C","10",565.4,"565.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2675","409","C","C","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2676","409","A","C","60",2.2,"1.1","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2677","409","C","C","30",458.75,"458.75","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2678","409","D","C","60",12,"12","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","1","EColi0157",3,2
"2679","409","B","C","10",21050000,"21050000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2680","409","D","C","5",64.53333333,"64.53333333","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2681","409","A","C","20",8110,"8110","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2682","409","C","C","30",30,"30","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,2
"2683","409","B","C","5",540,"540","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2684","409","C","C","60",0.286,"0.143","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2685","409","C","C","30",14700,"14700","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2686","409","B","C","30",2200,"2200","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2687","409","A","C","30",116,"116","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2688","409","B","C","60",8885000,"8885000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2689","409","D","C","60",23000,"23000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2690","409","D","C","5",13500,"13500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2691","409","D","C","30",22000,"22000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2692","409","B","C","60",0.03333,"0.016665","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,2
"2693","409","D","C","20",81.1,"81.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2694","409","C","C","0",140.3,"140.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2695","409","C","C","60",708.75,"708.75","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2696","409","B","C","5",25873000,"25873000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2697","409","B","C","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2698","409","B","C","30",18213000,"18213000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2699","409","D","C","20",28000,"28000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2700","409","C","C","60",28000,"28000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2701","409","B","C","60",65,"65","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2702","409","A","C","15",153,"153","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2703","409","A","C","30",2.7,"1.35","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2704","409","C","C","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2705","409","C","C","10",32000,"32000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
